2020-05-16 17:38:45,649 INFO  Logger.cs: 70 - 
2020-05-16 21:37:01,673 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:37:03,208 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:37:04,838 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:37:35,041 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:37:37,011 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:37:38,935 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:39:03,408 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:39:06,606 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:39:08,889 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:39:17,078 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:13,968 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:20,895 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:23,164 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:25,296 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:37,078 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:37,437 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:37,895 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:56,352 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:40:57,967 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:41:00,768 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:41:29,695 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:41:31,453 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:41:33,251 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:41:59,798 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:42:01,521 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:42:03,164 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:42:10,908 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-05-16 21:42:13,005 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel1_link
2020-05-16 21:42:14,511 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel1_link failed
2020-05-16 21:42:14,658 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel2_link
2020-05-16 21:42:14,829 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel2_link failed
2020-05-16 21:42:14,983 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel3_link
2020-05-16 21:42:15,041 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel3_link failed
2020-05-16 21:42:15,217 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel4_link
2020-05-16 21:42:15,275 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel4_link failed
2020-05-16 21:42:15,451 INFO  ExportHelperExtension.cs: 338 - Creating joint column_link
2020-05-16 21:42:15,524 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child column_link failed
2020-05-16 21:42:15,532 INFO  ExportHelperExtension.cs: 338 - Creating joint bevel_link
2020-05-16 21:42:15,594 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent column_link to child bevel_link failed
2020-05-16 21:42:15,608 INFO  ExportHelperExtension.cs: 338 - Creating joint imu_link
2020-05-16 21:42:15,681 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent bevel_link to child imu_link failed
2020-05-16 21:42:15,691 INFO  ExportHelperExtension.cs: 338 - Creating joint camera_link
2020-05-16 21:42:15,753 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent bevel_link to child camera_link failed
2020-05-16 21:42:15,766 INFO  ExportHelperExtension.cs: 338 - Creating joint 3dlaser_link
2020-05-16 21:42:15,828 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent bevel_link to child 3dlaser_link failed
2020-05-16 21:42:16,264 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,334 INFO  ExportHelperExtension.cs: 1142 - Found 57 in Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,336 INFO  ExportHelperExtension.cs: 1152 - Found 11 features of type [CoordSys] in Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,337 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-05-16 21:42:16,338 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2020-05-16 21:42:16,339 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Laser-1
2020-05-16 21:42:16,340 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Laser-1
2020-05-16 21:42:16,341 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Laser-1
2020-05-16 21:42:16,342 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Rod-1
2020-05-16 21:42:16,344 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Rod-1
2020-05-16 21:42:16,345 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Rod-1
2020-05-16 21:42:16,346 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-1
2020-05-16 21:42:16,346 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-1
2020-05-16 21:42:16,347 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-1
2020-05-16 21:42:16,348 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-3
2020-05-16 21:42:16,349 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-3
2020-05-16 21:42:16,350 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-3
2020-05-16 21:42:16,351 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Double platform-1
2020-05-16 21:42:16,352 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Double platform-1
2020-05-16 21:42:16,353 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Double platform-1
2020-05-16 21:42:16,354 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Camera-1
2020-05-16 21:42:16,354 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Camera-1
2020-05-16 21:42:16,355 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Camera-1
2020-05-16 21:42:16,356 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Body-1
2020-05-16 21:42:16,357 INFO  ExportHelperExtension.cs: 1142 - Found 115 in Body-1
2020-05-16 21:42:16,359 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Body-1
2020-05-16 21:42:16,361 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from IMU-1
2020-05-16 21:42:16,362 INFO  ExportHelperExtension.cs: 1142 - Found 22 in IMU-1
2020-05-16 21:42:16,364 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in IMU-1
2020-05-16 21:42:16,365 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-2
2020-05-16 21:42:16,366 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-2
2020-05-16 21:42:16,367 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-2
2020-05-16 21:42:16,368 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-4
2020-05-16 21:42:16,369 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-4
2020-05-16 21:42:16,370 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-4
2020-05-16 21:42:16,371 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,372 INFO  ExportHelperExtension.cs: 1142 - Found 57 in Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,373 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in Moonbuggy Assembly.SLDASM
2020-05-16 21:42:16,374 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-05-16 21:42:16,375 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2020-05-16 21:42:16,375 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Laser-1
2020-05-16 21:42:16,376 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Laser-1
2020-05-16 21:42:16,377 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Laser-1
2020-05-16 21:42:16,377 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Rod-1
2020-05-16 21:42:16,378 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Rod-1
2020-05-16 21:42:16,379 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Rod-1
2020-05-16 21:42:16,380 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-1
2020-05-16 21:42:16,381 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-1
2020-05-16 21:42:16,382 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-1
2020-05-16 21:42:16,383 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-3
2020-05-16 21:42:16,384 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-3
2020-05-16 21:42:16,385 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-3
2020-05-16 21:42:16,386 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Double platform-1
2020-05-16 21:42:16,387 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Double platform-1
2020-05-16 21:42:16,387 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Double platform-1
2020-05-16 21:42:16,388 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Camera-1
2020-05-16 21:42:16,388 INFO  ExportHelperExtension.cs: 1142 - Found 22 in Camera-1
2020-05-16 21:42:16,389 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Camera-1
2020-05-16 21:42:16,390 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body-1
2020-05-16 21:42:16,390 INFO  ExportHelperExtension.cs: 1142 - Found 115 in Body-1
2020-05-16 21:42:16,392 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Body-1
2020-05-16 21:42:16,392 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from IMU-1
2020-05-16 21:42:16,393 INFO  ExportHelperExtension.cs: 1142 - Found 22 in IMU-1
2020-05-16 21:42:16,394 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in IMU-1
2020-05-16 21:42:16,394 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-2
2020-05-16 21:42:16,395 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-2
2020-05-16 21:42:16,395 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-2
2020-05-16 21:42:16,396 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-4
2020-05-16 21:42:16,397 INFO  ExportHelperExtension.cs: 1142 - Found 22 in wheel-4
2020-05-16 21:42:16,397 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-4
2020-05-16 21:42:16,541 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-05-16 21:43:06,524 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-05-16 21:43:06,627 INFO  Serialization.cs: 275 - URDF Configuration found
